fips,areaname23,name,msa23,fmr23_2,fmr23,msa22,fmr22_2,fmr22,areaname22,msa21,fmr21_2,fmr21,msa20,fmr20_2,fmr20,msa19,fmr19_2,fmr19,msa18,fmr18_2,fmr18,msa17,fmr17_2,fmr17,msa16,fmr16_2,fmr16,msa15,fmr15_2,fmr15,msa14,fmr14_2,fmr14,msa13,fmr13_2,fmr13,msa12,fmr12_2,fmr12,msa11,fmr11_2,fmr11,msa10,fmr10_2,fmr10,msa09,fmr09_2,fmr09,msa08,fmr08_2,fmr08,msa07,fmr07_2,fmr07,msa06,fmr06_2,fmr06,msa05,fmr05_2,fmr05,msa04,fmr04_2,fmr04,msa03,fmr03_2,fmr03,msa02,fmr02_2,fmr02,msa01,fmr01_2,fmr01,msa00,fmr00_2,fmr00,state,county
2500129020,"Barnstable Town, MA MSA",Harwich town,METRO12700M12700,2044,40,METRO12700M12700,1879,40,"Barnstable Town, MA MSA",METRO12700M12700,1667,40,METRO12700M12700,1513,40,METRO12700M12700,1524,40,METRO12700M12700,1441,40,METRO12700M12700,1240,40,METRO12700M12700,1457,40,METRO12700M12700,1234,40,METRO12700M12700,1176,40,METRO12700M12700,1267,40,METRO12700M12700,1229,40,METRO12700M12700,1208,40,METRO12700M12700,1201,40,METRO12700M12700,1192,40,METRO12700M12700,1145,40,METRO12700M12700,1003,40,METRO12700M12700,954,40,740,919,40,740,967,40,740,951,40,740,927,40,740,896,40,740,885,40,25,1
2500139100,"Barnstable Town, MA MSA",Mashpee town,METRO12700M12700,2044,40,METRO12700M12700,1879,40,"Barnstable Town, MA MSA",METRO12700M12700,1667,40,METRO12700M12700,1513,40,METRO12700M12700,1524,40,METRO12700M12700,1441,40,METRO12700M12700,1240,40,METRO12700M12700,1457,40,METRO12700M12700,1234,40,METRO12700M12700,1176,40,METRO12700M12700,1267,40,METRO12700M12700,1229,40,METRO12700M12700,1208,40,METRO12700M12700,1201,40,METRO12700M12700,1192,40,METRO12700M12700,1145,40,METRO12700M12700,1003,40,METRO12700M12700,954,40,740,919,40,740,967,40,740,951,40,740,927,40,740,896,40,740,885,40,25,1
2500151440,"Barnstable Town, MA MSA",Orleans town,METRO12700M12700,2044,40,METRO12700M12700,1879,40,"Barnstable Town, MA MSA",METRO12700M12700,1667,40,METRO12700M12700,1513,40,METRO12700M12700,1524,40,METRO12700M12700,1441,40,METRO12700M12700,1240,40,METRO12700M12700,1457,40,METRO12700M12700,1234,40,METRO12700M12700,1176,40,METRO12700M12700,1267,40,METRO12700M12700,1229,40,METRO12700M12700,1208,40,METRO12700M12700,1201,40,METRO12700M12700,1192,40,METRO12700M12700,1145,40,METRO12700M12700,1003,40,METRO12700M12700,954,40,740,919,40,740,967,40,740,951,40,740,927,40,740,896,40,740,885,40,25,1
2500155500,"Barnstable Town, MA MSA",Provincetown town,METRO12700M12700,2044,40,METRO12700M12700,1879,40,"Barnstable Town, MA MSA",METRO12700M12700,1667,40,METRO12700M12700,1513,40,METRO12700M12700,1524,40,METRO12700M12700,1441,40,METRO12700M12700,1240,40,METRO12700M12700,1457,40,METRO12700M12700,1234,40,METRO12700M12700,1176,40,METRO12700M12700,1267,40,METRO12700M12700,1229,40,METRO12700M12700,1208,40,METRO12700M12700,1201,40,METRO12700M12700,1192,40,METRO12700M12700,1145,40,METRO12700M12700,1003,40,METRO12700M12700,954,40,9999,909,40,10000,960,40,10000,947,40,10000,921,40,10000,884,40,10000,874,40,25,1
2500159735,"Barnstable Town, MA MSA",Sandwich town,METRO12700M12700,2044,40,METRO12700M12700,1879,40,"Barnstable Town, MA MSA",METRO12700M12700,1667,40,METRO12700M12700,1513,40,METRO12700M12700,1524,40,METRO12700M12700,1441,40,METRO12700M12700,1240,40,METRO12700M12700,1457,40,METRO12700M12700,1234,40,METRO12700M12700,1176,40,METRO12700M12700,1267,40,METRO12700M12700,1229,40,METRO12700M12700,1208,40,METRO12700M12700,1201,40,METRO12700M12700,1192,40,METRO12700M12700,1145,40,METRO12700M12700,1003,40,METRO12700M12700,954,40,740,919,40,740,967,40,740,951,40,740,927,40,740,896,40,740,885,40,25,1
2500170605,"Barnstable Town, MA MSA",Truro town,METRO12700M12700,2044,40,METRO12700M12700,1879,40,"Barnstable Town, MA MSA",METRO12700M12700,1667,40,METRO12700M12700,1513,40,METRO12700M12700,1524,40,METRO12700M12700,1441,40,METRO12700M12700,1240,40,METRO12700M12700,1457,40,METRO12700M12700,1234,40,METRO12700M12700,1176,40,METRO12700M12700,1267,40,METRO12700M12700,1229,40,METRO12700M12700,1208,40,METRO12700M12700,1201,40,METRO12700M12700,1192,40,METRO12700M12700,1145,40,METRO12700M12700,1003,40,METRO12700M12700,954,40,9999,909,40,10000,960,40,10000,947,40,10000,921,40,10000,884,40,10000,874,40,25,1
2500174385,"Barnstable Town, MA MSA",Wellfleet town,METRO12700M12700,2044,40,METRO12700M12700,1879,40,"Barnstable Town, MA MSA",METRO12700M12700,1667,40,METRO12700M12700,1513,40,METRO12700M12700,1524,40,METRO12700M12700,1441,40,METRO12700M12700,1240,40,METRO12700M12700,1457,40,METRO12700M12700,1234,40,METRO12700M12700,1176,40,METRO12700M12700,1267,40,METRO12700M12700,1229,40,METRO12700M12700,1208,40,METRO12700M12700,1201,40,METRO12700M12700,1192,40,METRO12700M12700,1145,40,METRO12700M12700,1003,40,METRO12700M12700,954,40,9999,909,40,10000,960,40,10000,947,40,10000,921,40,10000,884,40,10000,874,40,25,1
2500182525,"Barnstable Town, MA MSA",Yarmouth town,METRO12700M12700,2044,40,METRO12700M12700,1879,40,"Barnstable Town, MA MSA",METRO12700M12700,1667,40,METRO12700M12700,1513,40,METRO12700M12700,1524,40,METRO12700M12700,1441,40,METRO12700M12700,1240,40,METRO12700M12700,1457,40,METRO12700M12700,1234,40,METRO12700M12700,1176,40,METRO12700M12700,1267,40,METRO12700M12700,1229,40,METRO12700M12700,1208,40,METRO12700M12700,1201,40,METRO12700M12700,1192,40,METRO12700M12700,1145,40,METRO12700M12700,1003,40,METRO12700M12700,954,40,740,919,40,740,967,40,740,951,40,740,927,40,740,896,40,740,885,40,25,1
2500300555,"Pittsfield, MA HUD Metro FMR Area",Adams town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500300975,"Berkshire County, MA (part) HUD Metro FMR Area",Alford town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500304545,"Berkshire County, MA (part) HUD Metro FMR Area",Becket town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500313345,"Pittsfield, MA HUD Metro FMR Area",Cheshire town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500314010,"Berkshire County, MA (part) HUD Metro FMR Area",Clarksburg town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500316180,"Pittsfield, MA HUD Metro FMR Area",Dalton town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500321360,"Berkshire County, MA (part) HUD Metro FMR Area",Egremont town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500324120,"Berkshire County, MA (part) HUD Metro FMR Area",Florida town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500326815,"Berkshire County, MA (part) HUD Metro FMR Area",Great Barrington town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500328180,"Berkshire County, MA (part) HUD Metro FMR Area",Hancock town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500330315,"Pittsfield, MA HUD Metro FMR Area",Hinsdale town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500334340,"Pittsfield, MA HUD Metro FMR Area",Lanesborough town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500334655,"Pittsfield, MA HUD Metro FMR Area",Lee town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500334970,"Pittsfield, MA HUD Metro FMR Area",Lenox town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500342460,"Berkshire County, MA (part) HUD Metro FMR Area",Monterey town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500343300,"Berkshire County, MA (part) HUD Metro FMR Area",Mount Washington town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500344385,"Berkshire County, MA (part) HUD Metro FMR Area",New Ashford town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500345420,"Berkshire County, MA (part) HUD Metro FMR Area",New Marlborough town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500346225,"Berkshire County, MA (part) HUD Metro FMR Area",North Adams city,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500351580,"Berkshire County, MA (part) HUD Metro FMR Area",Otis town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500353050,"Berkshire County, MA (part) HUD Metro FMR Area",Peru town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500353960,"Pittsfield, MA HUD Metro FMR Area",Pittsfield city,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500356795,"Pittsfield, MA HUD Metro FMR Area",Richmond town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500359665,"Berkshire County, MA (part) HUD Metro FMR Area",Sandisfield town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500360225,"Berkshire County, MA (part) HUD Metro FMR Area",Savoy town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500361065,"Berkshire County, MA (part) HUD Metro FMR Area",Sheffield town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500367595,"Pittsfield, MA HUD Metro FMR Area",Stockbridge town,METRO38340M38340,1388,40,METRO38340M38340,1277,40,"Pittsfield, MA HUD Metro FMR Area",METRO38340M38340,1153,40,METRO38340M38340,1026,40,METRO38340M38340,1048,40,METRO38340M38340,1000,40,METRO38340M38340,887,40,METRO38340M38340,842,40,METRO38340M38340,839,40,METRO38340M38340,804,40,METRO38340M38340,803,40,METRO38340M38340,835,40,METRO38340M38340,850,40,METRO38340M38340,845,40,METRO38340M38340,839,40,METRO38340M38340,806,40,METRO38340M38340,706,40,METRO38340M38340,672,40,6320,654,40,6320,617,40,6320,607,40,6320,591,40,6320,571,40,6320,564,40,25,3
2500371095,"Berkshire County, MA (part) HUD Metro FMR Area",Tyringham town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500373335,"Berkshire County, MA (part) HUD Metro FMR Area",Washington town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500377990,"Berkshire County, MA (part) HUD Metro FMR Area",West Stockbridge town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
2500379985,"Berkshire County, MA (part) HUD Metro FMR Area",Williamstown town,METRO38340N25003,1434,40,METRO38340N25003,1337,40,"Berkshire County, MA (part) HUD Metro FMR Area",METRO38340N25003,1175,40,METRO38340N25003,1108,40,METRO38340N25003,1067,40,METRO38340N25003,1021,40,METRO38340N25003,886,40,METRO38340N25003,934,40,METRO38340N25003,836,40,METRO38340N25003,804,40,METRO38340N25003,768,40,METRO38340N25003,800,40,METRO38340N25003,806,40,METRO38340N25003,801,40,METRO38340N25003,795,40,METRO38340N25003,764,40,METRO38340N25003,668,40,METRO38340N25003,636,40,9999,610,40,10000,600,40,10000,592,40,10000,576,40,10000,553,40,10000,546,40,25,3
